2020/07/04, 8.861
2020/07/08, 8.968
2020/07/15, 9.001
2020/07/20, 9.035
2020/07/26, 9.072
2020/07/28, 9.168
2020/08/03, 9.075
2020/08/08, 9.032
2020/08/13, 8.998
2020/08/19, 9.213
2020/08/19, 9.270
2020/08/25, 9.247
2020/08/30, 9.260
2020/09/04, 9.382
2020/09/10, 9.283
2020/09/15, 9.202
2020/09/21, 8.900
2020/09/24, 8.864
2020/09/26, 8.400
2020/09/27, 8.561
2020/10/02, 8.596
2020/10/07, 8.903
2020/10/08, 8.650
2020/10/13, 8.456
2020/10/20, 8.331
2020/10/25, 8.326
2020/10/30, 8.475
2020/11/05, 8.322
2020/11/12, 8.394
2020/11/17, 8.498
2020/11/22, 8.350
2020/11/26, 8.289
2020/12/04, 8.408
2020/12/09, 8.193
2020/12/14, 8.006
2020/12/20, 7.901
2020/12/22, 8.267
2020/12/24, 7.955
2020/12/28, 7.777
2021/01/02, 7.244
2021/01/06, 7.053
2021/01/11, 7.038
2021/01/17, 6.736
2021/01/19, 6.907
2021/01/22, 6.744
2021/01/29, 6.684
2021/02/01, 6.824
2021/02/04, 6.558
2021/02/09, 6.478
2021/02/13, 6.257
2021/02/19, 6.295
2021/02/28, 6.197
2021/03/05, 6.333
2021/03/11, 6.665
2021/03/16, 6.675
2021/03/21, 6.696
2021/03/27, 6.758
2021/04/01, 6.780
2021/04/06, 6.889
2021/04/11, 7.032
2021/04/16, 6.952
2021/04/22, 7.022
2021/04/27, 7.102
2021/05/02, 7.231
2021/05/07, 7.380
2021/05/12, 7.508
2021/05/18, 7.906
2021/05/18, 7.738
2021/05/23, 7.695
2021/05/28, 7.865
2021/06/02, 7.913
2021/06/07, 7.971
2021/06/14, 8.281
2021/06/18, 8.569
2021/06/19, 8.365
2021/06/25, 8.600
2021/06/30, 8.717
2021/07/05, 8.398
2021/07/07, 8.360
2021/07/11, 8.347
2021/07/17, 8.269
2021/07/22, 8.120
2021/07/28, 8.244
2021/08/02, 8.276
2021/08/08, 8.346
2021/08/12, 8.276
2021/08/17, 8.392
2021/08/21, 8.612
2021/08/22, 8.835
2021/08/27, 8.447
2021/09/01, 8.291
2021/09/07, 8.188
2021/09/12, 8.179
2021/09/17, 8.175
2021/09/23, 8.131
2021/09/28, 8.225
2021/10/03, 8.364
2021/10/06, 8.520
2021/10/09, 8.274
2021/10/15, 8.384
2021/10/20, 8.134
2021/10/20, 8.468
2021/10/21, 8.698
2021/10/21, 8.913
2021/10/25, 8.388
2021/10/31, 8.399
2021/11/04, 8.225
2021/11/10, 8.117
2021/11/15, 8.013
2021/11/20, 7.850
2021/11/26, 7.838
2021/12/06, 7.123
2021/12/09, 6.893
2021/12/14, 6.618
2021/12/17, 6.566
2021/12/26, 6.585
2022/01/03, 6.598
