2020/07/02, 14.98
2020/07/10, 15.06
2020/07/19, 15.15
2020/08/05, 15.35
2020/08/24, 15.63
2020/09/03, 15.77
2020/09/17, 16.02
2020/09/22, 16.01
2020/09/28, 15.97
2020/10/03, 15.97
2020/10/07, 15.83
2020/10/12, 15.76
2020/10/15, 15.60
2020/10/19, 15.61
2020/10/22, 15.55
2020/10/25, 15.67
2020/10/29, 15.59
2020/11/03, 15.62
2020/11/07, 15.43
2020/11/13, 15.51
2020/11/13, 15.33
2020/11/18, 15.42
2020/11/21, 15.26
2020/11/25, 15.26
2020/11/26, 15.07
2020/11/30, 15.00
2020/12/02, 14.83
2020/12/05, 14.78
2020/12/07, 14.59
2020/12/11, 14.46
2020/12/15, 14.60
2020/12/19, 14.50
2020/12/20, 14.63
2020/12/24, 14.63
2020/12/27, 14.38
2021/01/01, 14.20
2021/01/05, 14.16
2021/01/06, 14.02
2021/01/11, 13.82
2021/01/15, 13.62
2021/01/18, 13.77
2021/01/20, 13.58
2021/01/22, 13.85
2021/01/25, 13.59
2021/01/29, 13.74
2021/01/30, 13.43
2021/02/02, 13.25
2021/02/04, 13.53
2021/02/07, 13.55
2021/02/07, 13.27
2021/02/10, 13.02
2021/02/11, 12.82
2021/02/15, 12.61
2021/02/16, 12.94
2021/02/20, 12.84
2021/02/21, 13.17
2021/02/23, 13.06
2021/02/26, 13.32
2021/02/28, 13.09
2021/03/05, 12.95
2021/03/05, 13.24
2021/03/08, 12.70
2021/03/10, 12.94
2021/03/11, 13.19
2021/03/16, 13.18
2021/03/16, 12.92
2021/03/20, 12.85
2021/03/22, 13.10
2021/03/26, 12.87
2021/03/27, 13.16
2021/04/01, 13.04
2021/04/01, 13.40
2021/04/01, 13.15
2021/04/06, 12.94
2021/04/07, 13.19
2021/04/10, 12.75
2021/04/12, 13.09
2021/04/15, 12.82
2021/04/18, 12.73
2021/04/20, 13.09
2021/04/23, 12.87
2021/04/25, 13.17
2021/04/29, 12.98
2021/04/29, 12.86
2021/04/30, 13.29
2021/05/04, 13.11
2021/05/07, 13.30
2021/05/10, 13.19
2021/05/12, 13.48
2021/05/15, 13.65
2021/05/18, 13.52
2021/05/21, 13.72
2021/05/25, 13.69
2021/05/31, 13.82
2021/06/05, 13.93
2021/06/11, 14.03
2021/06/16, 14.20
2021/06/22, 14.38
2021/06/27, 14.49
2021/07/04, 14.59
2021/07/07, 14.67
2021/07/14, 14.77
2021/07/24, 14.86
2021/07/27, 14.87
2021/08/04, 15.00
2021/08/08, 15.05
2021/08/20, 15.17
2021/09/03, 15.38
2021/09/08, 15.48
2021/09/26, 15.74
2021/10/01, 15.70
2021/10/07, 15.61
2021/10/11, 15.48
2021/10/13, 15.57
2021/10/16, 15.49
2021/10/19, 15.56
2021/10/24, 15.40
2021/10/26, 15.30
2021/10/30, 15.45
2021/11/04, 15.23
2021/11/09, 15.20
2021/11/14, 15.21
2021/11/18, 15.14
2021/11/21, 15.29
2021/11/24, 15.02
2021/11/29, 14.85
2021/12/02, 14.74
2021/12/05, 14.71
2021/12/08, 14.57
2021/12/13, 14.71
2021/12/18, 14.89
2021/12/18, 14.65
2021/12/23, 14.54
2021/12/24, 14.35
2021/12/28, 14.26
2021/12/30, 14.48
2022/01/03, 14.62
2022/01/06, 14.45
