2020/07/05, 6.545
2020/07/10, 6.652
2020/07/15, 6.709
2020/07/21, 6.704
2020/07/26, 6.819
2020/07/29, 6.828
2020/08/03, 6.760
2020/08/08, 6.686
2020/08/14, 6.668
2020/08/19, 6.924
2020/08/24, 6.957
2020/08/30, 6.933
2020/09/05, 7.075
2020/09/06, 7.105
2020/09/11, 6.985
2020/09/16, 6.858
2020/09/18, 6.629
2020/09/21, 6.316
2020/09/26, 6.313
2020/10/02, 6.464
2020/10/07, 6.545
2020/10/08, 6.646
2020/10/12, 6.448
2020/10/17, 6.259
2020/10/22, 6.187
2020/10/28, 6.319
2020/11/02, 6.283
2020/11/07, 6.137
2020/11/12, 6.108
2020/11/17, 6.155
2020/11/23, 6.084
2020/11/28, 6.054
2020/12/03, 6.120
2020/12/08, 5.869
2020/12/13, 5.720
2020/12/19, 5.669
2020/12/23, 5.879
2020/12/28, 5.843
2020/12/28, 5.741
2020/12/31, 5.477
2021/01/05, 5.165
2021/01/09, 5.172
2021/02/06, 5.147
2021/02/09, 5.034
2021/02/13, 4.747
2021/02/17, 4.896
2021/02/25, 4.646
2021/03/03, 4.625
2021/03/07, 4.704
2021/03/11, 4.978
2021/03/13, 5.037
2021/03/18, 5.026
2021/03/24, 5.052
2021/03/30, 4.962
2021/04/04, 4.976
2021/04/10, 5.168
2021/04/15, 5.139
2021/04/20, 5.096
2021/04/26, 5.115
2021/05/01, 5.209
2021/05/07, 5.332
2021/05/12, 5.415
2021/05/17, 5.632
2021/05/19, 5.735
2021/05/25, 5.705
2021/05/30, 5.717
2021/06/05, 5.716
2021/06/09, 5.717
2021/06/13, 6.130
2021/06/18, 6.253
2021/06/22, 6.310
2021/06/26, 6.538
2021/06/30, 6.614
2021/07/05, 6.237
2021/07/10, 6.098
2021/07/15, 6.035
2021/07/21, 5.948
2021/07/26, 6.066
2021/08/01, 6.152
2021/08/06, 6.225
2021/08/11, 6.292
2021/08/15, 6.171
2021/08/21, 6.641
2021/08/22, 6.829
2021/08/27, 6.260
2021/09/02, 6.198
2021/09/07, 6.115
2021/09/13, 6.136
2021/09/18, 6.100
2021/09/23, 6.009
2021/09/29, 6.055
2021/10/04, 6.155
2021/10/05, 6.320
2021/10/11, 6.132
2021/10/16, 6.099
2021/10/21, 6.317
2021/10/22, 6.103
2021/10/27, 6.010
2021/11/01, 6.006
2021/11/07, 5.882
2021/11/12, 5.803
2021/11/17, 5.710
2021/11/23, 5.660
2021/11/28, 5.760
2021/12/02, 5.689
2021/12/06, 5.286
