2020/07/04, 13.19
2020/07/09, 13.19
2020/07/14, 13.29
2020/07/20, 13.31
2020/07/25, 13.38
2020/07/31, 13.39
2020/08/05, 13.44
2020/08/11, 13.48
2020/08/16, 13.48
2020/08/21, 13.59
2020/08/27, 13.61
2020/09/01, 13.68
2020/09/07, 13.70
2020/09/12, 13.78
2020/09/17, 13.78
2020/09/23, 13.78
2020/09/28, 13.85
2020/10/04, 13.90
2020/10/09, 13.83
2020/10/11, 13.56
2020/10/13, 13.38
2020/10/18, 13.32
2020/10/21, 13.27
2020/10/24, 13.46
2020/10/28, 13.27
2020/11/02, 13.38
2020/11/05, 13.04
2020/11/08, 12.88
2020/11/12, 13.10
2020/11/16, 12.99
2020/11/18, 13.13
2020/11/21, 12.89
2020/11/21, 12.69
2020/11/25, 12.60
2020/11/28, 12.58
2020/11/30, 12.38
2020/12/01, 12.16
2020/12/05, 12.15
2020/12/07, 11.95
2020/12/09, 11.74
2020/12/11, 11.59
2020/12/13, 11.91
2020/12/16, 12.11
2020/12/22, 12.13
2020/12/22, 11.96
2020/12/26, 12.02
2020/12/27, 11.78
2020/12/29, 11.62
2021/01/02, 11.38
2021/01/03, 11.56
2021/01/08, 11.41
2021/01/10, 11.20
2021/01/14, 11.38
2021/01/15, 11.14
2021/01/17, 10.99
2021/01/21, 11.23
2021/01/25, 11.04
2021/01/29, 11.16
2021/01/29, 10.94
2021/02/01, 10.77
2021/02/05, 11.10
2021/02/06, 10.81
2021/02/09, 10.56
2021/02/10, 10.34
2021/02/14, 10.17
2021/02/16, 10.49
2021/02/17, 10.23
2021/02/18, 10.55
2021/02/19, 10.85
2021/02/23, 11.11
2021/02/27, 11.25
2021/03/01, 11.01
2021/03/04, 11.14
2021/03/08, 10.92
2021/03/13, 10.99
2021/03/18, 11.06
2021/03/20, 10.91
2021/03/25, 11.10
2021/03/27, 10.98
2021/03/30, 11.08
2021/03/30, 11.28
2021/04/03, 11.41
2021/04/07, 11.11
2021/04/09, 10.88
2021/04/09, 10.74
2021/04/12, 11.13
2021/04/13, 10.72
2021/04/14, 10.87
2021/04/18, 11.05
2021/04/20, 11.29
2021/04/25, 11.31
2021/05/01, 11.38
2021/05/07, 11.44
2021/05/11, 11.70
2021/05/17, 11.94
2021/05/23, 11.96
2021/05/27, 12.01
2021/06/03, 12.36
2021/06/09, 12.47
2021/06/14, 12.57
2021/06/19, 12.70
2021/06/25, 12.80
2021/06/30, 12.87
2021/07/06, 12.94
2021/07/11, 13.00
2021/07/17, 13.06
2021/07/22, 13.09
2021/07/27, 13.17
2021/08/02, 13.22
2021/08/06, 13.35
2021/08/12, 13.34
2021/08/17, 13.39
2021/08/22, 13.45
2021/08/28, 13.48
2021/09/02, 13.54
2021/09/08, 13.61
2021/09/13, 13.61
2021/09/19, 13.68
2021/09/24, 13.69
2021/09/29, 13.69
2021/10/05, 13.73
2021/10/10, 13.67
2021/10/13, 13.57
2021/10/18, 13.63
2021/10/19, 13.49
2021/10/21, 13.70
2021/10/24, 13.21
2021/10/29, 13.33
2021/11/02, 13.15
2021/11/05, 12.90
2021/11/05, 12.76
2021/11/10, 12.94
2021/11/11, 12.76
2021/11/15, 12.93
2021/11/16, 12.72
2021/11/17, 12.58
2021/11/20, 12.83
2021/11/23, 12.51
2021/11/26, 12.30
2021/11/28, 12.08
2021/11/30, 11.88
2021/12/02, 12.20
2021/12/05, 11.91
2021/12/05, 11.71
2021/12/08, 11.71
