129995.4, 478894.7
130142.3, 478930.7
130008.5, 477308.3
130130.0, 477649.4
129631.7, 475904.4
129782.2, 475900.8
129934.6, 475911.5
130027.0, 475929.5
128356.8, 475304.0
129154.8, 475287.4
129347.1, 475289.1
129455.9, 475294.5
129579.2, 475298.1
129675.4, 475326.9
129702.6, 475330.5
129827.7, 475372.0
129864.0, 475384.6
129951.0, 475411.6
130003.6, 475409.8
130126.9, 475454.9
129144.0, 474966.2
129403.4, 474985.9
129416.1, 474987.7
129519.5, 474987.7
129615.6, 474989.5
129644.6, 474993.1
129767.9, 474984.0
129982.0, 475041.6
130108.9, 475077.7
130237.7, 475122.8
129053.6, 474009.7
129318.4, 474071.0
129488.9, 474191.8
129628.5, 474135.8
129789.9, 474148.4
129962.3, 474094.2
128948.6, 473286.1
129340.4, 473322.0
129487.3, 473312.9
129637.8, 473318.3
129102.9, 472717.5
129220.8, 472679.6
129391.3, 472860.0
129681.5, 472834.6
129877.3, 472894.1
