129997.6, 478846.7
130146.2, 478887.6
130012.3, 477290.0
130135.2, 477627.6
129626.9, 475914.5
129786.6, 475902.0
129937.0, 475919.8
130028.8, 475937.6
128340.6, 475320.9
129148.0, 475304.9
129340.7, 475301.3
129450.8, 475306.7
129575.6, 475313.8
129674.6, 475340.4
129704.0, 475345.8
129828.8, 475386.6
129865.5, 475399.1
129953.6, 475425.7
130003.1, 475425.7
130131.6, 475471.9
129138.8, 474983.2
129401.2, 475002.8
129417.7, 475008.1
129513.2, 475001.0
129527.8, 475008.1
129615.9, 475008.1
129647.1, 475015.2
129768.2, 475001.0
129982.9, 475054.3
130107.7, 475093.4
130239.8, 475137.8
129045.2, 474043.1
129311.3, 474110.7
129485.6, 474227.9
129626.9, 474167.5
129792.1, 474183.5
129964.6, 474128.4
128940.7, 473332.3
129338.8, 473371.4
129483.8, 473360.7
129636.1, 473362.5
129091.1, 472772.5
129212.2, 472733.4
129382.9, 472920.0
129674.6, 472891.5
129876.5, 472950.2
