129102.9, 472640.8
129220.8, 472600.3
129383.7, 472785.1
129667.1, 472756.5
129863.1, 472816.9
128913.6, 471914.7
129046.0, 471872.9
129099.0, 471867.7
129231.4, 471841.5
129316.2, 471836.4
129416.8, 471857.4
128516.3, 470153.3
128648.7, 470148.1
128744.1, 470143.0
128922.8, 470135.2
129077.8, 470051.4
129214.2, 470103.9
129886.9, 470071.5
127900.5, 469928.9
128021.0, 469687.8
128222.3, 469571.3
128444.8, 469444.3
128590.4, 469377.6
128790.4, 469289.9
128950.6, 469257.2
128303.1, 468713.0
128383.8, 468643.6
128520.2, 468569.0
128707.0, 468552.1
129083.1, 468266.6
128066.0, 467034.2
128263.3, 467072.4
128405.0, 467055.4
128728.2, 467071.3
