-714.10825200, 5.71428571
-28.39396628, 5.71428571
1029.99112689, 5.71428571
1894.66627231, 6.98412698
3042.53179533, 7.61904762
4160.62308982, 8.88888889
4935.89667751, 10.79365079
5711.05195701, 10.79365079
7082.71714483, 14.60317460
8170.87646653, 13.96825397
8975.92428276, 15.23809524
9453.02178843, 16.50793651
10123.59262546, 12.69841270
10451.62180814, 13.96825397
11197.00285911, 14.60317460
11644.05008380, 12.06349206
11957.13299813, 12.69841270
12314.97584541, 13.96825397
13134.65444149, 10.79365079
-28.39396628, 5.71428571
1030.03056295, 6.34920635
1894.70570837, 7.61904762
3042.65010352, 9.52380952
4145.79512965, 10.15873016
4175.33274179, 5.71428571
6903.36192448, 6.98412698
7320.59548457, 4.44444444
8602.54362615, 3.80952381
10301.76476388, 1.26984127
12344.00078872, 1.26984127
13208.67593414, 2.53968254
-699.87183279, -5.07936508
-43.89233954, -3.80952381
4130.06014000, -3.17460317
4174.26796806, -11.42857143
4934.31923494, -14.60317460
6857.77383417, -6.98412698
7558.35551612, -7.61904762
8199.46761313, -5.71428571
9570.34407966, -14.60317460
10718.24903875, -13.33333333
12328.14749088, -13.96825397
13386.45371192, -15.23809524
-700.69999014, -18.41269841
-15.06457656, -19.68253968
2593.59163955, -20.31746032
4173.91304348, -17.14285714
4173.24263039, -27.93650794
5857.83298827, -26.03174603
7065.52302080, -22.22222222
8094.17332150, -20.95238095
9032.86995958, -27.93650794
9927.08271714, -31.11111111
10821.72927142, -27.30158730
12371.84265010, -30.47619048
13549.44296559, -31.11111111
-820.34900917, -24.76190476
-15.34062901, -24.12698413
2608.34072760, -22.85714286
4173.83417135, -18.41269841
4172.88770581, -33.65079365
5887.33116435, -31.11111111
7765.78921424, -27.93650794
8615.28147491, -31.11111111
9464.65542739, -36.19047619
10001.30139012, -36.19047619
10851.26688357, -31.74603175
11507.12806862, -32.38095238
12341.75293306, -34.92063492
13444.74021493, -36.82539683
-999.90140984, -35.55555556
-30.87843833, -34.28571429
2235.23612343, -29.84126984
4173.47924677, -24.12698413
4157.38933254, -43.17460317
6333.90515627, -41.26984127
7943.64586414, -44.44444444
9657.97101449, -43.80952381
10716.43497979, -42.53968254
12355.98935226, -45.71428571
13518.72227152, -45.71428571
-1030.46435966, -47.61904762
-1.49857044, -41.26984127
2249.78803115, -35.55555556
4173.32150251, -26.66666667
4171.86236814, -50.15873016
5409.24775707, -48.25396825
7257.73439811, -47.61904762
8584.24529232, -50.79365079
9925.93907128, -49.52380952
11237.77974958, -48.88888889
12325.89963522, -50.15873016
13563.24558809, -48.88888889
-1061.61885044, -69.20634921
-17.90397318, -65.39682540
2098.94508528, -64.12698413
3082.79601696, -64.12698413
4171.23139111, -60.31746032
4169.69338460, -85.07936508
5078.77353840, -88.88888889
6614.65049788, -81.26984127
8210.07591442, -74.92063492
9670.94547964, -74.92063492
11146.40638864, -80.00000000
12368.49058464, -84.44444444
13784.60021690, -85.07936508
-1138.36143153, -104.76190476
-65.26668638, -107.93650794
1246.73173617, -104.76190476
2722.90249433, -98.41269841
4139.48535936, -91.42857143
4167.32722074, -123.17460317
6328.73903184, -124.44444444
8118.07157646, -116.19047619
9758.25692596, -109.20634921
11338.30227743, -110.47619048
12366.75539781, -112.38095238
13827.58552696, -113.01587302
-1303.16474416, -118.09523810
-65.66104703, -114.28571429
1395.36626245, -111.74603175
3229.53761215, -101.58730159
4139.09099872, -97.77777778
4166.06526669, -143.49206349
5582.17489895, -144.12698413
7132.95869072, -136.50793651
8415.65611752, -125.07936508
9563.99487331, -116.82539683
10682.08616780, -115.55555556
12247.30355910, -115.55555556
13380.26224983, -114.92063492
-207.11820960, -231.74603175
-42.98531007, -229.20634921
4149.65986395, -167.61904762
4162.79207335, -196.19047619
5907.68017352, -183.49206349
8487.03539387, -175.87301587
11125.89963522, -170.15873016
12348.37819186, -168.25396825
13749.77817214, -165.71428571
-1072.58207631, -245.71428571
-43.06418219, -230.47619048
4164.48782412, -168.88888889
4162.00335207, -208.88888889
5921.75884847, -196.82539683
8501.31124914, -186.03174603
11140.05718229, -182.22222222
12332.56433008, -182.85714286
13778.32988268, -186.03174603
-1312.70827171, -271.74603175
-14.39416346, -248.88888889
12313.51671103, -249.52380952
14608.57734398, -259.04761905
-1404.71260968, -73.01587302
-18.25889776, -71.11111111
2203.13516711, -66.66666667
3634.30937592, -64.76190476
4185.94104308, -63.49206349
4139.44592330, -92.06349206
5078.37917776, -95.23809524
5987.89312827, -92.06349206
6733.55023169, -86.98412698
7583.35798087, -85.07936508
8522.68559598, -81.90476190
9938.71635611, -83.80952381
11235.33471360, -88.25396825
12367.93847974, -93.33333333
13411.45617667, -92.69841270
